brand,region,event_type,start_date,sell_through_pct,units_sold,pitch_hz,volume,instrument
Shiseido,Europe,Shop-in-Shop,2024-06-14,78.74,2315,524.6788990825688,0.41989551589029167,triangle
Shiseido,Asia-Pacific,Standalone Pop-Up,2024-06-14,85.03,1801,453.9449541284404,0.11188506747932085,triangle
Shiseido,Asia-Pacific,Mall Kiosk,2024-06-18,47.2,2079,492.2018348623853,0.060513713539399216,triangle
Shiseido,Asia-Pacific,Mobile Pop-Up Truck,2024-06-20,93.91,4023,759.7247706422017,0.42316064431867656,triangle
Shiseido,Middle East,Flash Event,2024-06-22,83.0,1631,430.55045871559633,0.520679146713104,triangle
Shiseido,Latin America,Standalone Pop-Up,2024-06-27,65.93,240,239.12844036697248,0.30278624292555506,triangle
Shiseido,Europe,Shop-in-Shop,2024-06-30,77.58,3516,689.954128440367,0.7131040487592512,triangle
Shiseido,Europe,Mobile Pop-Up Truck,2024-07-03,100.0,999,343.57798165137615,0.5478885502829778,triangle
Shiseido,North America,Shop-in-Shop,2024-07-11,81.16,267,242.8440366972477,0.15933826730518066,triangle
Shiseido,Middle East,Shop-in-Shop,2024-07-11,78.81,677,299.26605504587155,0.0892468437091859,triangle
Shiseido,Latin America,Mall Kiosk,2024-07-12,72.5,2810,592.7981651376147,0.46430126251632564,triangle
Shiseido,Middle East,Flash Event,2024-07-18,63.94,2949,611.9266055045872,0.030256856769699608,triangle
Shiseido,Latin America,Standalone Pop-Up,2024-07-23,81.92,1704,440.5963302752294,0.2710056595559425,triangle
Shiseido,Asia-Pacific,Standalone Pop-Up,2024-08-02,70.7,859,324.3119266055046,0.18393556813234654,triangle
Shiseido,Latin America,Standalone Pop-Up,2024-08-03,91.67,1145,363.66972477064223,0.062255115367871136,triangle
Shiseido,Europe,Flash Event,2024-08-26,71.11,2981,616.3302752293578,0.3996517196343056,triangle
Shiseido,Middle East,Shop-in-Shop,2024-08-26,91.78,2355,530.1834862385322,0.13626469307792774,triangle
Shiseido,Middle East,Standalone Pop-Up,2024-09-07,88.95,4032,760.9633027522935,0.3650413582934262,triangle
Shiseido,North America,Standalone Pop-Up,2024-09-11,80.06,2569,559.6330275229358,0.31845885938180235,triangle
Shiseido,Middle East,Mobile Pop-Up Truck,2024-09-16,57.93,471,270.91743119266056,0.456682629516761,triangle
Shiseido,Latin America,Flash Event,2024-10-29,98.33,1823,456.97247706422013,0.2942969090117545,triangle
Shiseido,Asia-Pacific,Shop-in-Shop,2024-10-30,48.33,101,220.0,0.37483674357858077,triangle
Shiseido,Asia-Pacific,Mobile Pop-Up Truck,2024-11-07,90.0,945,336.1467889908257,0.18371789290378754,triangle
Shiseido,Latin America,Shop-in-Shop,2024-11-13,80.32,1114,359.4036697247707,0.03678711362646931,triangle
Shiseido,Asia-Pacific,Shop-in-Shop,2024-11-16,96.69,2334,527.2935779816514,0.2655637788419678,triangle
Shiseido,Asia-Pacific,Mall Kiosk,2024-11-18,90.38,4398,811.3302752293578,0.44928167174575534,triangle
Shiseido,Middle East,Flash Event,2024-11-20,87.13,873,326.23853211009174,0.7673051806704397,triangle
Shiseido,Latin America,Flash Event,2024-11-23,87.35,2632,568.302752293578,0.3828907270352634,triangle
Shiseido,Asia-Pacific,Mall Kiosk,2024-11-28,55.6,2543,556.0550458715595,0.019373095341750107,triangle
Shiseido,Latin America,Shop-in-Shop,2024-12-02,63.22,3154,640.1376146788991,0.13299956464954288,triangle
Shiseido,Asia-Pacific,Mobile Pop-Up Truck,2024-12-02,78.31,957,337.79816513761466,0.478232477144101,triangle
Shiseido,Latin America,Standalone Pop-Up,2024-12-06,57.63,1257,379.08256880733944,0.06530256856769699,triangle
Shiseido,Asia-Pacific,Mall Kiosk,2024-12-30,88.89,376,257.8440366972477,0.1917718763604702,triangle
Shiseido,Latin America,Flash Event,2024-12-31,83.4,3944,748.8532110091743,0.7766652154984762,triangle
Shiseido,Asia-Pacific,Flash Event,2025-01-02,61.52,1773,450.0917431192661,0.47257292120156724,triangle
Shiseido,Europe,Standalone Pop-Up,2025-01-04,73.85,2846,597.7522935779816,0.23356552024379626,triangle
Shiseido,Europe,Mall Kiosk,2025-01-05,69.03,1634,430.96330275229354,0.26382237701349587,triangle
Shiseido,North America,Mobile Pop-Up Truck,2025-01-09,79.38,2579,561.0091743119267,0.20570309098824555,triangle
Shiseido,Middle East,Shop-in-Shop,2025-01-18,71.36,1430,402.88990825688074,0.2501088376142795,triangle
Shiseido,Latin America,Mall Kiosk,2025-01-21,62.44,389,259.6330275229358,0.22659991292990858,triangle
Shiseido,Europe,Mall Kiosk,2025-01-22,69.99,2572,560.045871559633,0.47518502394427514,triangle
Shiseido,North America,Standalone Pop-Up,2025-01-23,99.21,3899,742.6605504587155,0.2888550282977797,triangle
Shiseido,Asia-Pacific,Flash Event,2025-01-24,93.15,571,284.6788990825688,0.7244231606443187,triangle
Shiseido,Asia-Pacific,Flash Event,2025-01-24,54.65,1515,414.58715596330273,0.20548541575968654,triangle
Shiseido,North America,Standalone Pop-Up,2025-02-15,52.98,1699,439.9082568807339,0.04005224205485416,triangle
Shiseido,Middle East,Flash Event,2025-02-20,93.29,751,309.44954128440367,0.2063561166739225,triangle
Shiseido,Asia-Pacific,Standalone Pop-Up,2025-02-22,65.97,787,314.4036697247707,0.00783630822812364,triangle
Shiseido,Asia-Pacific,Mobile Pop-Up Truck,2025-03-05,100.0,2243,514.7706422018348,0.3169351327818894,triangle
Shiseido,North America,Standalone Pop-Up,2025-03-05,90.89,2675,574.2201834862385,0.09403569873748367,triangle
Shiseido,Latin America,Mall Kiosk,2025-03-21,48.67,1834,458.4862385321101,0.18306486721811058,triangle
Shiseido,Europe,Mall Kiosk,2025-03-22,87.11,1392,397.6605504587156,0.09621245102307358,triangle
Shiseido,North America,Mobile Pop-Up Truck,2025-03-22,63.77,1480,409.77064220183485,0.01915542011319112,triangle
Shiseido,Asia-Pacific,Standalone Pop-Up,2025-04-04,55.05,2160,503.34862385321105,0.14801915542011318,triangle
Shiseido,Asia-Pacific,Mobile Pop-Up Truck,2025-04-16,68.29,969,339.44954128440367,0.25925119721375706,triangle
Shiseido,North America,Flash Event,2025-04-19,79.06,2726,581.2385321100917,0.38245537657814543,triangle
Shiseido,Latin America,Flash Event,2025-04-20,87.2,3127,636.4220183486239,0.08728776665215499,triangle
Shiseido,Asia-Pacific,Mall Kiosk,2025-04-27,90.71,3768,724.6330275229358,0.13952982150631257,triangle
Shiseido,Europe,Mobile Pop-Up Truck,2025-05-02,65.01,1375,395.3211009174312,0.5208968219416631,triangle
Shiseido,Middle East,Shop-in-Shop,2025-05-02,70.22,1424,402.0642201834862,0.01066608619939051,triangle
Shiseido,Latin America,Mall Kiosk,2025-05-08,80.9,483,272.56880733944956,0.20483239007400958,triangle
Shiseido,North America,Shop-in-Shop,2025-05-11,73.98,2858,599.4036697247707,0.5169786678276013,triangle
Shiseido,Latin America,Flash Event,2025-05-13,95.44,1194,370.41284403669727,0.36221158032215933,triangle
Shiseido,Asia-Pacific,Mobile Pop-Up Truck,2025-05-16,89.66,1491,411.2844036697248,0.06464954288202003,triangle
Shiseido,North America,Shop-in-Shop,2025-05-17,81.45,2652,571.0550458715597,0.2527209403569874,triangle
Shiseido,North America,Mall Kiosk,2025-05-24,70.04,1288,383.348623853211,0.2969090117544623,triangle
Shiseido,Asia-Pacific,Mobile Pop-Up Truck,2025-06-02,88.52,833,320.73394495412845,0.09904222899434044,triangle
Shiseido,North America,Standalone Pop-Up,2025-06-12,50.9,937,335.04587155963304,0.022638223770134958,triangle
Shiseido,Middle East,Standalone Pop-Up,2025-07-08,70.03,271,243.39449541284404,0.14497170222028732,triangle
Shiseido,North America,Mall Kiosk,2025-07-16,83.45,479,272.0183486238532,0.045276447540269917,triangle
Shiseido,Asia-Pacific,Mall Kiosk,2025-07-16,75.53,753,309.72477064220186,0.05964301262516326,triangle
Sisley-Paris,Latin America,Flash Event,2024-02-19,70.62,803,316.60550458715596,0.0,sine
Sisley-Paris,Asia-Pacific,Standalone Pop-Up,2024-02-20,86.35,2151,502.11009174311926,0.2934262080975185,sine
Sisley-Paris,Middle East,Mobile Pop-Up Truck,2024-03-04,57.7,2641,569.5412844036697,0.10666086199390509,sine
Sisley-Paris,Europe,Mobile Pop-Up Truck,2024-03-04,100.0,3278,657.2018348623853,0.13865912059207663,sine
Sisley-Paris,Middle East,Flash Event,2024-03-04,79.0,3310,661.605504587156,0.006965607313887679,sine
Sisley-Paris,Europe,Mobile Pop-Up Truck,2024-03-10,73.64,2045,487.5229357798165,0.27535916412712236,sine
Sisley-Paris,North America,Mall Kiosk,2024-03-10,84.51,1200,371.23853211009174,0.18393556813234654,sine
Sisley-Paris,Asia-Pacific,Mobile Pop-Up Truck,2024-03-11,67.9,1885,465.5045871559633,0.14910753156290815,sine
Sisley-Paris,Middle East,Mobile Pop-Up Truck,2024-03-17,83.58,1379,395.8715596330275,0.11014366565084893,sine
Sisley-Paris,Middle East,Mobile Pop-Up Truck,2024-03-20,65.25,2632,568.302752293578,0.27274706138441446,sine
Sisley-Paris,Europe,Standalone Pop-Up,2024-04-03,82.94,846,322.5229357798165,0.3887679582063561,sine
Sisley-Paris,Asia-Pacific,Standalone Pop-Up,2024-04-07,63.96,1329,388.9908256880734,0.10513713539399216,sine
Sisley-Paris,Europe,Mall Kiosk,2024-04-25,52.27,1104,358.0275229357798,0.04897692642577275,sine
Sisley-Paris,North America,Mobile Pop-Up Truck,2024-04-30,66.33,2384,534.1743119266055,0.2786242925555072,sine
Sisley-Paris,Latin America,Standalone Pop-Up,2024-05-05,66.1,2024,484.6330275229358,0.0783630822812364,sine
Sisley-Paris,Asia-Pacific,Flash Event,2024-05-07,77.82,2761,586.0550458715596,0.1604266434479756,sine
Sisley-Paris,Europe,Shop-in-Shop,2024-05-18,86.41,4286,795.9174311926605,0.33195472355245975,sine
Sisley-Paris,Asia-Pacific,Flash Event,2024-05-22,100.0,1351,392.0183486238532,0.6388767958206356,sine
Sisley-Paris,Middle East,Shop-in-Shop,2024-05-25,78.57,1393,397.79816513761466,0.00914235959947758,sine
Sisley-Paris,Europe,Mobile Pop-Up Truck,2024-05-27,72.23,1852,460.9633027522936,0.0999129299085764,sine
Sisley-Paris,Europe,Shop-in-Shop,2024-06-01,85.93,2497,549.7247706422019,0.14040052242054854,sine
Sisley-Paris,Europe,Flash Event,2024-06-09,100.0,2896,604.6330275229359,0.086852416195037,sine
Sisley-Paris,Europe,Mobile Pop-Up Truck,2024-06-19,73.59,1839,459.17431192660547,0.23008271658685242,sine
Sisley-Paris,Middle East,Flash Event,2024-06-28,63.87,670,298.302752293578,0.25446234218545927,sine
Sisley-Paris,North America,Shop-in-Shop,2024-07-06,56.46,1761,448.440366972477,0.23748367435785808,sine
Sisley-Paris,Asia-Pacific,Mall Kiosk,2024-07-06,56.96,659,296.7889908256881,0.23987810187200698,sine
Sisley-Paris,Latin America,Mall Kiosk,2024-07-10,82.95,3391,672.7522935779816,0.5946887244231607,sine
Sisley-Paris,Latin America,Standalone Pop-Up,2024-07-10,58.21,670,298.302752293578,0.5922942969090118,sine
Sisley-Paris,Asia-Pacific,Mobile Pop-Up Truck,2024-07-11,71.2,1100,357.4770642201835,0.09360034828036569,sine
Sisley-Paris,Asia-Pacific,Mall Kiosk,2024-07-12,80.77,3498,687.4770642201836,0.521985198084458,sine
Sisley-Paris,Middle East,Mall Kiosk,2024-07-12,48.92,880,327.20183486238534,0.5698737483674358,sine
Sisley-Paris,Asia-Pacific,Mall Kiosk,2024-07-16,86.26,1752,447.20183486238534,0.18981279930343928,sine
Sisley-Paris,North America,Standalone Pop-Up,2024-07-25,66.46,2794,590.5963302752293,0.22681758815846756,sine
Sisley-Paris,Europe,Mobile Pop-Up Truck,2024-07-26,48.93,2009,482.5688073394495,0.17087505441880713,sine
Sisley-Paris,North America,Mobile Pop-Up Truck,2024-07-27,49.57,1917,469.9082568807339,0.02002612102742708,sine
Sisley-Paris,North America,Mall Kiosk,2024-07-29,90.84,4242,789.8623853211009,0.5060949063996517,sine
Sisley-Paris,Latin America,Mall Kiosk,2024-08-02,93.41,3784,726.8348623853211,0.09969525468001741,sine
Sisley-Paris,North America,Shop-in-Shop,2024-08-14,77.42,1231,375.5045871559633,0.5557248585111014,sine
Sisley-Paris,Latin America,Mobile Pop-Up Truck,2024-09-09,77.56,2845,597.6146788990826,0.35132781889420983,sine
Sisley-Paris,Asia-Pacific,Mobile Pop-Up Truck,2024-09-15,98.11,4631,843.3944954128441,0.3887679582063561,sine
Sisley-Paris,Europe,Flash Event,2024-09-21,92.81,1329,388.9908256880734,0.7187636047017849,sine
Sisley-Paris,Latin America,Mobile Pop-Up Truck,2024-09-23,79.77,1199,371.10091743119267,0.028297779712668697,sine
Sisley-Paris,Latin America,Flash Event,2024-09-24,72.6,3132,637.1100917431193,0.42076621680452764,sine
Sisley-Paris,Europe,Mobile Pop-Up Truck,2024-09-27,100.0,1011,345.2293577981651,0.46168915977361774,sine
Sisley-Paris,Middle East,Mobile Pop-Up Truck,2024-09-27,79.71,165,228.80733944954127,0.18415324336090552,sine
Sisley-Paris,North America,Mall Kiosk,2024-10-06,78.42,258,241.60550458715596,0.020243796255986067,sine
Sisley-Paris,Latin America,Standalone Pop-Up,2024-10-07,78.77,1733,444.58715596330273,0.32107096212451025,sine
Sisley-Paris,Middle East,Flash Event,2024-10-08,78.14,2702,577.9357798165138,0.2109272964736613,sine
Sisley-Paris,North America,Standalone Pop-Up,2024-10-18,74.73,488,273.25688073394497,0.48193295602960384,sine
Sisley-Paris,Europe,Mall Kiosk,2024-10-22,83.18,811,317.70642201834863,0.07030909882455376,sine
Sisley-Paris,North America,Mobile Pop-Up Truck,2024-10-23,89.83,2411,537.8899082568807,0.348280365694384,sine
Sisley-Paris,Latin America,Shop-in-Shop,2024-10-23,98.19,3257,654.3119266055046,0.18415324336090552,sine
Sisley-Paris,Europe,Mobile Pop-Up Truck,2024-11-04,97.46,766,311.51376146788994,0.542228994340444,sine
Sisley-Paris,Latin America,Mobile Pop-Up Truck,2024-11-11,75.21,1092,356.3761467889908,0.07096212451023073,sine
Sisley-Paris,Asia-Pacific,Flash Event,2024-11-12,63.97,680,299.6788990825688,0.08968219416630388,sine
Sisley-Paris,Middle East,Shop-in-Shop,2024-11-15,49.47,1403,399.1743119266055,0.15737919024814975,sine
Sisley-Paris,Europe,Flash Event,2024-11-21,67.34,2412,538.0275229357799,0.2196343056160209,sine
Sisley-Paris,Europe,Mall Kiosk,2024-11-26,70.04,3291,658.9908256880734,0.1913365259033522,sine
Sisley-Paris,Latin America,Standalone Pop-Up,2024-12-04,96.28,1294,384.17431192660547,0.434697431432303,sine
Sisley-Paris,Middle East,Mobile Pop-Up Truck,2024-12-21,68.77,557,282.7522935779817,0.1604266434479756,sine
Sisley-Paris,Europe,Mobile Pop-Up Truck,2024-12-24,99.81,3126,636.2844036697247,0.5592076621680453,sine
Sisley-Paris,Latin America,Flash Event,2024-12-27,82.36,2900,605.1834862385322,0.04919460165433174,sine
Sisley-Paris,Latin America,Mobile Pop-Up Truck,2024-12-28,69.84,1035,348.5321100917431,0.4059643012625163,sine
Sisley-Paris,Europe,Mall Kiosk,2024-12-31,93.57,4539,830.7339449541284,0.7627340008707009,sine
Sisley-Paris,North America,Mobile Pop-Up Truck,2025-01-14,74.53,433,265.6880733944954,0.8937744884632128,sine
Sisley-Paris,North America,Mall Kiosk,2025-01-15,56.6,991,342.4770642201835,0.12146277753591642,sine
Sisley-Paris,Europe,Shop-in-Shop,2025-01-22,92.97,4295,797.1559633027523,0.7191989551589029,sine
Sisley-Paris,Europe,Standalone Pop-Up,2025-01-27,90.5,705,303.11926605504584,0.7814540705267741,sine
Sisley-Paris,Asia-Pacific,Mobile Pop-Up Truck,2025-01-28,84.59,2058,489.3119266055046,0.29451458424031346,sine
Sisley-Paris,Europe,Mobile Pop-Up Truck,2025-01-29,70.53,3458,681.9724770642201,0.30474531998258597,sine
Sisley-Paris,Middle East,Flash Event,2025-01-31,65.27,2891,603.9449541284404,0.12342185459294733,sine
Sisley-Paris,Latin America,Flash Event,2025-02-06,94.4,3067,628.1651376146789,0.03831084022638224,sine
Sisley-Paris,Asia-Pacific,Shop-in-Shop,2025-02-10,80.54,389,259.6330275229358,0.5829342620809752,sine
Sisley-Paris,Middle East,Standalone Pop-Up,2025-02-13,73.51,2436,541.3302752293578,0.4455811928602525,sine
Sisley-Paris,Middle East,Mall Kiosk,2025-02-20,76.84,1261,379.6330275229358,0.25576839355681324,sine
Sisley-Paris,Latin America,Shop-in-Shop,2025-02-26,67.88,985,341.651376146789,0.06007836308228123,sine
Sisley-Paris,Middle East,Shop-in-Shop,2025-03-08,59.87,861,324.58715596330273,0.026991728341314757,sine
Sisley-Paris,North America,Mall Kiosk,2025-03-09,79.86,2652,571.0550458715597,0.38985633434915107,sine
Sisley-Paris,Middle East,Flash Event,2025-03-16,88.19,2457,544.2201834862385,0.042446669569003045,sine
Sisley-Paris,North America,Mall Kiosk,2025-03-18,80.94,3070,628.5779816513761,0.13343491510666086,sine
Sisley-Paris,Middle East,Mall Kiosk,2025-03-24,99.22,2798,591.1467889908257,0.05920766216804527,sine
Sisley-Paris,North America,Standalone Pop-Up,2025-03-30,76.34,3385,671.9266055045871,0.12777535916412713,sine
Sisley-Paris,North America,Standalone Pop-Up,2025-03-30,54.04,609,289.9082568807339,0.6042664344797563,sine
Sisley-Paris,Latin America,Shop-in-Shop,2025-04-07,69.38,1405,399.44954128440367,0.17326948193295602,sine
Sisley-Paris,North America,Flash Event,2025-04-22,68.13,3036,623.8990825688073,0.3550282977797127,sine
Sisley-Paris,Latin America,Shop-in-Shop,2025-04-24,78.26,3759,723.394495412844,0.15737919024814975,sine
Sisley-Paris,Latin America,Shop-in-Shop,2025-04-27,72.34,952,337.11009174311926,0.6110143665650849,sine
Sisley-Paris,Asia-Pacific,Standalone Pop-Up,2025-04-30,95.49,4217,786.4220183486239,0.7107096212451023,sine
Sisley-Paris,Asia-Pacific,Flash Event,2025-05-17,72.23,1038,348.9449541284404,0.6919895515890292,sine
Sisley-Paris,Asia-Pacific,Standalone Pop-Up,2025-05-19,79.81,2293,521.6513761467891,0.2731824118415324,sine
Sisley-Paris,Latin America,Shop-in-Shop,2025-05-19,60.0,2661,572.2935779816514,0.08010448410970832,sine
Sisley-Paris,Europe,Flash Event,2025-06-07,47.96,1713,441.8348623853211,0.2063561166739225,sine
Sisley-Paris,Europe,Flash Event,2025-06-27,100.0,3075,629.2660550458716,0.29647366129734437,sine
Sisley-Paris,Asia-Pacific,Shop-in-Shop,2025-07-12,69.14,1996,480.7798165137615,0.2348715716151502,sine
Sisley-Paris,Middle East,Mall Kiosk,2025-07-18,51.06,2551,557.1559633027523,0.12080975185023944,sine
Sisley-Paris,Europe,Flash Event,2025-07-28,69.2,2339,527.9816513761468,0.046147148454505876,sine
Tom Ford Beauty,Europe,Mobile Pop-Up Truck,2024-02-19,100.0,444,267.20183486238534,0.0,sawtooth
Tom Ford Beauty,Europe,Mall Kiosk,2024-03-02,70.71,548,281.51376146788994,0.022638223770134958,sawtooth
Tom Ford Beauty,Middle East,Shop-in-Shop,2024-03-05,95.34,4210,785.4587155963303,0.7971266869830214,sawtooth
Tom Ford Beauty,Latin America,Mall Kiosk,2024-03-10,56.97,1258,379.2201834862385,0.6425772747061385,sawtooth
Tom Ford Beauty,North America,Mobile Pop-Up Truck,2024-03-13,90.74,2853,598.7155963302753,0.34719198955158903,sawtooth
Tom Ford Beauty,Latin America,Mobile Pop-Up Truck,2024-03-13,85.02,2146,501.42201834862385,0.1538963865912059,sawtooth
Tom Ford Beauty,Asia-Pacific,Standalone Pop-Up,2024-03-16,87.52,968,339.3119266055046,0.2564214192424902,sawtooth
Tom Ford Beauty,Asia-Pacific,Mall Kiosk,2024-03-18,60.01,1697,439.6330275229358,0.1586852416195037,sawtooth
Tom Ford Beauty,Europe,Mall Kiosk,2024-03-26,51.83,2291,521.3761467889908,0.12929908576404006,sawtooth
Tom Ford Beauty,Asia-Pacific,Shop-in-Shop,2024-04-11,58.27,1631,430.55045871559633,0.1436656508489334,sawtooth
Tom Ford Beauty,Europe,Mall Kiosk,2024-04-13,72.32,2987,617.1559633027523,0.29516760992599045,sawtooth
Tom Ford Beauty,Asia-Pacific,Shop-in-Shop,2024-04-25,92.61,1316,387.20183486238534,0.3637353069220723,sawtooth
Tom Ford Beauty,Asia-Pacific,Mobile Pop-Up Truck,2024-05-05,47.57,1837,458.89908256880733,0.11340879407923378,sawtooth
Tom Ford Beauty,Asia-Pacific,Mall Kiosk,2024-05-06,76.85,3118,635.1834862385322,0.27884196778406617,sawtooth
Tom Ford Beauty,Asia-Pacific,Standalone Pop-Up,2024-05-18,49.51,810,317.56880733944956,0.5023944275141489,sawtooth
Tom Ford Beauty,Latin America,Standalone Pop-Up,2024-05-29,90.24,4422,814.6330275229358,0.7862429255550718,sawtooth
Tom Ford Beauty,Latin America,Standalone Pop-Up,2024-05-31,63.04,3053,626.2385321100917,0.29799738789725727,sawtooth
Tom Ford Beauty,Europe,Flash Event,2024-06-04,61.36,2744,583.7155963302753,0.0672616456247279,sawtooth
Tom Ford Beauty,Europe,Flash Event,2024-06-14,69.49,1487,410.73394495412845,0.2736177622986504,sawtooth
Tom Ford Beauty,Asia-Pacific,Shop-in-Shop,2024-06-20,83.93,2773,587.7064220183486,0.2799303439268611,sawtooth
Tom Ford Beauty,Latin America,Mobile Pop-Up Truck,2024-06-25,51.24,1534,417.20183486238534,0.2696996081845886,sawtooth
Tom Ford Beauty,Latin America,Flash Event,2024-06-27,52.86,1332,389.4036697247707,0.04397039616891598,sawtooth
Tom Ford Beauty,Latin America,Shop-in-Shop,2024-06-29,89.86,1542,418.30275229357795,0.0457117979973879,sawtooth
Tom Ford Beauty,Europe,Standalone Pop-Up,2024-07-01,47.81,950,336.8348623853211,0.12886373530692208,sawtooth
Tom Ford Beauty,North America,Shop-in-Shop,2024-07-12,56.5,1821,456.697247706422,0.18959512407488027,sawtooth
Tom Ford Beauty,Asia-Pacific,Standalone Pop-Up,2024-07-14,74.84,2805,592.1100917431193,0.21419242490204615,sawtooth
Tom Ford Beauty,Europe,Mobile Pop-Up Truck,2024-07-23,80.66,3361,668.6238532110092,0.12102742707879843,sawtooth
Tom Ford Beauty,Middle East,Flash Event,2024-07-27,87.76,2360,530.8715596330276,0.21789290378754897,sawtooth
Tom Ford Beauty,Latin America,Standalone Pop-Up,2024-08-10,95.67,398,260.8715596330275,0.4270787984327383,sawtooth
Tom Ford Beauty,North America,Flash Event,2024-08-18,69.82,3213,648.2568807339449,0.6127557683935568,sawtooth
Tom Ford Beauty,Asia-Pacific,Standalone Pop-Up,2024-08-18,87.04,1390,397.3853211009174,0.39682194166303875,sawtooth
Tom Ford Beauty,Middle East,Mall Kiosk,2024-08-22,75.68,3243,652.3853211009174,0.40335219851980847,sawtooth
Tom Ford Beauty,Europe,Mobile Pop-Up Truck,2024-08-24,82.67,3502,688.0275229357799,0.05637788419677841,sawtooth
Tom Ford Beauty,Middle East,Mobile Pop-Up Truck,2024-08-25,78.53,1631,430.55045871559633,0.4072703526338703,sawtooth
Tom Ford Beauty,Europe,Flash Event,2024-08-29,94.51,4101,770.4587155963303,0.5376578145407053,sawtooth
Tom Ford Beauty,Latin America,Standalone Pop-Up,2024-09-01,82.32,2370,532.2477064220184,0.3767958206356117,sawtooth
Tom Ford Beauty,Asia-Pacific,Mall Kiosk,2024-09-04,45.47,1811,455.3211009174312,0.12168045276447541,sawtooth
Tom Ford Beauty,Asia-Pacific,Mall Kiosk,2024-09-06,40.23,107,220.8256880733945,0.37091858946451894,sawtooth
Tom Ford Beauty,Asia-Pacific,Flash Event,2024-09-11,57.13,1722,443.07339449541286,0.3515454941227688,sawtooth
Tom Ford Beauty,Latin America,Flash Event,2024-09-21,63.55,1395,398.07339449541286,0.07117979973878973,sawtooth
Tom Ford Beauty,Middle East,Mall Kiosk,2024-09-25,90.09,673,298.7155963302752,0.15716151501959078,sawtooth
Tom Ford Beauty,Middle East,Standalone Pop-Up,2024-10-03,91.26,3583,699.1743119266055,0.6334349151066608,sawtooth
Tom Ford Beauty,Latin America,Flash Event,2024-10-04,68.24,1721,442.9357798165138,0.4053112755768394,sawtooth
Tom Ford Beauty,Europe,Mall Kiosk,2024-10-08,48.73,2320,525.3669724770642,0.130387461906835,sawtooth
Tom Ford Beauty,North America,Shop-in-Shop,2024-10-11,83.96,1612,427.9357798165138,0.15411406181976492,sawtooth
Tom Ford Beauty,Europe,Flash Event,2024-10-17,88.07,1115,359.5412844036697,0.10818458859381802,sawtooth
Tom Ford Beauty,Middle East,Mall Kiosk,2024-10-24,93.11,2136,500.04587155963304,0.22224640835872878,sawtooth
Tom Ford Beauty,Middle East,Mall Kiosk,2024-10-29,66.32,1410,400.13761467889907,0.15803221593382674,sawtooth
Tom Ford Beauty,Europe,Shop-in-Shop,2024-11-01,55.97,689,300.91743119266056,0.15694383979103177,sawtooth
Tom Ford Beauty,Asia-Pacific,Shop-in-Shop,2024-11-04,59.26,1401,398.89908256880733,0.15498476273400086,sawtooth
Tom Ford Beauty,Asia-Pacific,Standalone Pop-Up,2024-11-05,62.35,1502,412.79816513761466,0.02198519808445799,sawtooth
Tom Ford Beauty,Asia-Pacific,Mall Kiosk,2024-11-21,98.49,1107,358.440366972477,0.08598171528080105,sawtooth
Tom Ford Beauty,Asia-Pacific,Shop-in-Shop,2024-11-22,86.22,3673,711.559633027523,0.5585546364823684,sawtooth
Tom Ford Beauty,North America,Standalone Pop-Up,2024-11-25,59.76,147,226.3302752293578,0.7675228558989987,sawtooth
Tom Ford Beauty,Europe,Shop-in-Shop,2024-12-06,80.1,1292,383.89908256880733,0.24923813670004352,sawtooth
Tom Ford Beauty,Asia-Pacific,Flash Event,2024-12-10,59.83,1510,413.89908256880733,0.04745319982585982,sawtooth
Tom Ford Beauty,North America,Mall Kiosk,2024-12-17,76.85,1026,347.29357798165137,0.10535481062255116,sawtooth
Tom Ford Beauty,Middle East,Flash Event,2024-12-18,64.7,1831,458.0733944954128,0.17522855898998693,sawtooth
Tom Ford Beauty,North America,Standalone Pop-Up,2024-12-19,92.61,2292,521.5137614678899,0.10034828036569439,sawtooth
Tom Ford Beauty,Europe,Shop-in-Shop,2024-12-25,66.55,2766,586.743119266055,0.10317805833696125,sawtooth
Tom Ford Beauty,North America,Shop-in-Shop,2025-01-01,99.83,1155,365.04587155963304,0.35067479320853284,sawtooth
Tom Ford Beauty,Asia-Pacific,Standalone Pop-Up,2025-01-07,76.73,3066,628.0275229357799,0.41597736177622985,sawtooth
Tom Ford Beauty,Europe,Standalone Pop-Up,2025-01-16,58.22,2483,547.7981651376147,0.12690465824989117,sawtooth
Tom Ford Beauty,Europe,Standalone Pop-Up,2025-01-21,81.47,699,302.29357798165137,0.3883326077492381,sawtooth
Tom Ford Beauty,North America,Shop-in-Shop,2025-01-28,69.89,1393,397.79816513761466,0.15106660861993906,sawtooth
Tom Ford Beauty,Middle East,Standalone Pop-Up,2025-02-10,51.73,179,230.73394495412845,0.2642577274706138,sawtooth
Tom Ford Beauty,North America,Mall Kiosk,2025-02-24,72.86,3265,655.4128440366972,0.6717457553330431,sawtooth
Tom Ford Beauty,North America,Standalone Pop-Up,2025-02-26,83.87,208,234.72477064220183,0.6654331737048323,sawtooth
Tom Ford Beauty,Latin America,Mobile Pop-Up Truck,2025-02-27,75.18,1890,466.19266055045875,0.36612973443622115,sawtooth
Tom Ford Beauty,Latin America,Mall Kiosk,2025-02-27,64.06,2886,603.256880733945,0.21680452764475402,sawtooth
